title,rating,price,link
"ZEBRONICS Thunder Bluetooth Wireless On Ear Headphone FM, mSD, 60hrs Playback with Mic (Neon Yellow)  ",3.8 out of 5 stars,799,https://amazon.in/ZEBRONICS-Zeb-Thunder-Bluetooth-Neon-Yellow/dp/B09B9SD1QH/ref=sr_1_85?dib=eyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc&dib_tag=se&keywords=headphones&qid=1723464769&sr=8-85
boAt Bassheads 100 in Ear Wired Earphones with Mic(Furious Red)  ,4.2 out of 5 stars,348,https://amazon.in/Boat-BassHeads-100-Inspired-Earphones/dp/B07GQD4K6L/ref=sr_1_86?dib=eyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc&dib_tag=se&keywords=headphones&qid=1723464769&sr=8-86
"soundcore by Anker H30i Wireless On-Ear Headphones, Foldable Design, Pure Bass, 70H Playtime, Bluetooth 5.3, Lightweight and Comfortable, App Connectivity, Multipoint Connection (Black)  ",4.2 out of 5 stars,"2,499",https://amazon.in/soundcore-Headphones-Lightweight-Comfortable-Connectivity/dp/B0CD1FHLMH/ref=sr_1_87?dib=eyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc&dib_tag=se&keywords=headphones&qid=1723464769&sr=8-87
"HP 500 Bluetooth Wireless Over Ear Headphones with Bluetooth 5.0,2X Speed, 4X Connectivity, with Mic,Water-Resistant Design and Up to 20 Hours Battery Life. 1-Year Warranty (2J875Aa)  ",3.7 out of 5 stars,"1,849",https://amazon.in/HP-Bluetooth-Headset-500-Battery/dp/B08NR11SNN/ref=sr_1_88?dib=eyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc&dib_tag=se&keywords=headphones&qid=1723464769&sr=8-88
"Sennheiser HD 350BT Wireless Bluetooth Over The Ear Headphone with Mic for Music & Calls, Desgined in Germany, 30h Battery, 2 Yr WARRANTY (Black)  ",3.9 out of 5 stars,"5,989",https://amazon.in/Sennheiser-Wireless-350BT-Black-Headphone/dp/B083MNJ2VX/ref=sr_1_89?dib=eyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc&dib_tag=se&keywords=headphones&qid=1723464769&sr=8-89
Sony MDR-EX155AP in-Ear Wired Headphones with Mic (Black)  ,4.1 out of 5 stars,"1,099",https://amazon.in/Sony-MDR-EX155AP-Ear-Headphones-Black/dp/B073JQXC1J/ref=sr_1_90?dib=eyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc&dib_tag=se&keywords=headphones&qid=1723464769&sr=8-90
ZEBRONICS Duke 60hrs Playback Bluetooth Wireless Over Ear Headphone with Mic (Blue)  ,3.8 out of 5 stars,"1,199",https://amazon.in/Zebronics-Bluetooth-Headphone-Assistant-Multifunction/dp/B088FLHXJX/ref=sr_1_13?dib=eyJ2IjoiMSJ9.U2typkoQNBgrulXtL9h2j-iv__cEggN2ZZ59mBEcueM83faEXCvroYFvDYEES-75YbkOqrAsAvk0g5ZmSWF4Z_qXoaP4f2LWXygrDH0Rnaq8UT2eX-6Dxv2UhX1gueot3holKOMZQ0ps5kByOxcuFDBa-n170_qH9N7BAeucIduLZi3vks2hAJ9gbelDtCE9biomwJPXpPMSFneahPVVoZJ_65b0P43Cqhd3ySB49PM._ZP4N3IrT3F1tTryT6AQilZU06KByvfPpdNFmclnQDg&dib_tag=se&keywords=headphones&qid=1723464748&sr=8-13
"pTron Bassbuds Duo Pro TWS Earbuds, TruTalk AI-ENC Calls, 38H Playback time, Deep Bass, Movie/Music Modes, in-Ear Bluetooth 5.3 Headphones with HD Mic, Fast Type-C Charging & IPX5 (Grey)  ",3.9 out of 5 stars,599,https://amazon.in/sspa/click?ie=UTF8&spc=MTo2OTgyNzk1OTI1OTI5MjU6MTcyMzQ2NDc2OTpzcF9tdGY6MzAwMjUyMzI4NDU5NzMyOjowOjo&url=%2FpTron-Launched-Bassbuds-Bluetooth-Headphones%2Fdp%2FB0CNZFG4M6%2Fref%3Dsr_1_91_sspa%3Fdib%3DeyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464769%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"soundcore by Anker H30i Wireless On-Ear Headphones, Foldable Design, Pure Bass, 70H Playtime, Bluetooth 5.3, Lightweight and Comfortable, App Connectivity, Multipoint Connection (White)  ",4.2 out of 5 stars,"2,499",https://amazon.in/sspa/click?ie=UTF8&spc=MTo2OTgyNzk1OTI1OTI5MjU6MTcyMzQ2NDc2OTpzcF9tdGY6MzAwMTY5OTU0NDk4NjMyOjowOjo&url=%2Fsoundcore-Headphones-Lightweight-Comfortable-Connectivity%2Fdp%2FB0CD1NJBN2%2Fref%3Dsr_1_92_sspa%3Fdib%3DeyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464769%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Zebronics BOOM Wired Headphone, Over Ear, in-Line MIC, Foldable, 1.5 meter Cable, for 3.5mm (Mobile | Tablet | Laptop | MAC), Soft Cushion, 40mm Drivers (Blue)  ",3.6 out of 5 stars,599,https://amazon.in/Zebronics-Headphone-Foldable-Cushion-Blue/dp/B0CTKMZRF6/ref=sr_1_93?dib=eyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc&dib_tag=se&keywords=headphones&qid=1723464769&sr=8-93
"Ambrane Stringz 38 Wired Earphones with Mic, Powerful HD Sound with High Bass, Tangle Free Cable, Comfort in-Ear Fit, 3.5mm Jack (Green), Normal  ",3.8 out of 5 stars,249,https://amazon.in/Ambrane-Stringz-Earphones-Powerful-Comfort/dp/B08V58PTDC/ref=sr_1_94?dib=eyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc&dib_tag=se&keywords=headphones&qid=1723464769&sr=8-94
"Realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC,Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 HrsPlayback,Fast Charging,45ms Low Latency for Gaming,Dual Device Connection-Vitality White  ",4.2 out of 5 stars,"1,599",https://amazon.in/Wireless-Bluetooth-Headphones-HrsPlayback-Connection-Vitality/dp/B0C8VKRLRY/ref=sr_1_95?dib=eyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc&dib_tag=se&keywords=headphones&qid=1723464769&sr=8-95
"Sennheiser Accentum Wireless Bluetooth Headphones with Mic - Designed in Germany Audio, 50Hr Battery, 10 Min Quick Charge = 5Hr Playback, Hybrid Anc and 2Yr Warranty - Over Ear  ",4.2 out of 5 stars,"10,990",https://amazon.in/Sennheiser-Accentum-Wireless-Bluetooth-Headphones/dp/B0CGR7XRYW/ref=sr_1_96?dib=eyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc&dib_tag=se&keywords=headphones&qid=1723464769&sr=8-96
Enter EH-02A Wired Headphone with Mic (Black)  ,3.1 out of 5 stars,179,https://amazon.in/Enter-EH-02A-Wired-Headphone-Black/dp/B00FWLG5AG/ref=sr_1_97?dib=eyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc&dib_tag=se&keywords=headphones&qid=1723464769&sr=8-97
"JBL C200SI, Premium in Ear Wired Earphones with Mic, Signature Sound, One Button Multi-Function Remote, Premium Metallic Finish, Angled Earbuds for Comfort fit (Gray)  ",4.1 out of 5 stars,799,https://amazon.in/JBL-C200SI-Ear-Headphones-Gray/dp/B07DFW3MDD/ref=sr_1_98?dib=eyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc&dib_tag=se&keywords=headphones&qid=1723464769&sr=8-98
"Sony WH-CH520, Wireless On-Ear Bluetooth Headphones with Mic, Upto 50 Hours Playtime, DSEE Upscale, Multipoint Connectivity/Dual Pairing,Voice Assistant App Support for Mobile Phones (Beige)  ",4.2 out of 5 stars,N/A,https://amazon.in/Sony-WH-CH520-Headphones-Multipoint-Connectivity/dp/B0BZPK3XFQ/ref=sr_1_99?dib=eyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc&dib_tag=se&keywords=headphones&qid=1723464769&sr=8-99
"realme Buds Wireless 3 in-Ear Bluetooth Headphones,30dB ANC, Spatial Audio,13.6mm Dynamic Bass Driver,Upto 40 Hours Playback, Fast Charging, 45ms Low Latency for Gaming,Dual Device Connection (Black)  ",4.2 out of 5 stars,"1,599",https://amazon.in/realme-Wireless-Bluetooth-Headphones-Connection/dp/B0C8VJ1GQQ/ref=sr_1_100?dib=eyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc&dib_tag=se&keywords=headphones&qid=1723464769&sr=8-100
"boAt Rockerz 425 Bluetooth Wireless Over Ear Headphones with Mic with Signature Sound, Beast Mode(Upto 65Ms Low Latency) for Gaming Enx Tech, ASAP Charge 25H Playtime V5.2, Dual Pairing (Oceana Blue)  ",4.0 out of 5 stars,"1,499",https://amazon.in/boAt-Rockerz-425-Bluetooth-Headphones/dp/B09QL2WWC4/ref=sr_1_14?dib=eyJ2IjoiMSJ9.U2typkoQNBgrulXtL9h2j-iv__cEggN2ZZ59mBEcueM83faEXCvroYFvDYEES-75YbkOqrAsAvk0g5ZmSWF4Z_qXoaP4f2LWXygrDH0Rnaq8UT2eX-6Dxv2UhX1gueot3holKOMZQ0ps5kByOxcuFDBa-n170_qH9N7BAeucIduLZi3vks2hAJ9gbelDtCE9biomwJPXpPMSFneahPVVoZJ_65b0P43Cqhd3ySB49PM._ZP4N3IrT3F1tTryT6AQilZU06KByvfPpdNFmclnQDg&dib_tag=se&keywords=headphones&qid=1723464748&sr=8-14
"Ambrane Wireless Headphone and Speaker 2-in-1 with Mic, Up to 8 Hrs Playtime, 40mm Drivers with BoostedBass, Padded Ear Cushions, 180Â° Rotatable, AUX & SD Card Support, Smart Buttons (RangerZ, Black)  ",3.1 out of 5 stars,"1,199",https://amazon.in/sspa/click?ie=UTF8&spc=MTo2OTgyNzk1OTI1OTI5MjU6MTcyMzQ2NDc2OTpzcF9idGY6MjAwOTU4MzI1MzY3OTg6OjA6Og&url=%2FAmbrane-RangerZ-Headphones-BoostedBassTM-Bluetooth%2Fdp%2FB0BGSN6P2G%2Fref%3Dsr_1_101_sspa%3Fdib%3DeyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464769%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
DUDAO U5B in-Ear Wireless Bluetooth Neckband mic & in-Line Control Deep Bass Noise Reduction with 10 Hours Long Play time Splash Prof Fast Charging Light Weight Neckaband (White)  ,2.9 out of 5 stars,699,https://amazon.in/sspa/click?ie=UTF8&spc=MTo2OTgyNzk1OTI1OTI5MjU6MTcyMzQ2NDc2OTpzcF9idGY6MzAwMjYxMjE0Nzc2NDMyOjowOjo&url=%2FDUDAO-Bluetooth-Wireless-Resistant-Earphones%2Fdp%2FB09S3PLSPM%2Fref%3Dsr_1_102_sspa%3Fdib%3DeyJ2IjoiMSJ9.rq3jn4F23tvngwHyF3Ab202drShgrOXZB6rQFO0v3eyhboOzNMCnlh19QzvjwspAU7ynpf-SFXNyix7TDkZJiQpi35sbuA_zS63IjlJMOFaJI3O3MQkodQZG9mymPgfCq7Oa1OrZiuw9LDTCuqaYiQ8uwxT_yNg-lRaioTMiFpclK5QggaCIliWwcpHOat5ubtHV6Moy5CE_S_yq-SFi-RSwbedx9hWW56WPynWZ1ho.zedLFooHrB0zS8du5IHcsocK3Ra2jlIW7L41QYEVvxc%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464769%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Philips Audio TAH6506BK/00 Slim & Lightweight Bluetooth Wireless Over Ear Headphones with Active Noise Cancellation, 30 Hrs Playtime & Multipoint Pairing with mic (Black)  ",3.4 out of 5 stars,"4,499",https://amazon.in/sspa/click?ie=UTF8&spc=MTo2NzU0ODcwNzA5MTEwOTA5OjE3MjM0NjQ3NzM6c3BfYXRmX25leHQ6MzAwMTA5NTkzNDk3NzMyOjowOjo&url=%2FPhilips-Audio-TAH6506BK-Lightweight-Cancellation%2Fdp%2FB096XYN3KD%2Fref%3Dsr_1_97_sspa%3Fdib%3DeyJ2IjoiMSJ9.uBEepsuIoJMX6qllVx9yjiv_r1jD-uVkvLQ6-0-6Bwit3Hb-A2RuLdk9OsUG-6m9y-44eAMv9cquP9Hc5qW-I7H_n-yE58SDPCvlJX5WCK4PE8DbiMKR9AQRoCxAdC2omw4vPPp-MS_O5Ea2W6XGB5NDyuTMjNQ2ltF8UuSyGrGF5ATfhPdiAPZVN1XEY8BuPoORtvIsA5VY5MNb8t7tTFKHgZ3sY9ZZO3fS-_Ts__M.GwLRusukwIKf550c7f8hjdPaXLo5J1HNG0NbvRIvApk%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464773%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Noise Buds N1 in-Ear Truly Wireless Earbuds with Chrome Finish, 40H of Playtime, Quad Mic with ENC, Ultra Low Latency(up to 40 ms), Instacharge(10 min=120 min), BT v5.3(Forest Green)  ",4.2 out of 5 stars,"1,099",https://amazon.in/sspa/click?ie=UTF8&spc=MTo2NzU0ODcwNzA5MTEwOTA5OjE3MjM0NjQ3NzM6c3BfYXRmX25leHQ6MzAwMTM1MDg0MDQ3NTMyOjowOjo&url=%2FNoise-Launched-Wireless-Playtime-Instacharge%2Fdp%2FB0CQJWQWD9%2Fref%3Dsr_1_98_sspa%3Fdib%3DeyJ2IjoiMSJ9.uBEepsuIoJMX6qllVx9yjiv_r1jD-uVkvLQ6-0-6Bwit3Hb-A2RuLdk9OsUG-6m9y-44eAMv9cquP9Hc5qW-I7H_n-yE58SDPCvlJX5WCK4PE8DbiMKR9AQRoCxAdC2omw4vPPp-MS_O5Ea2W6XGB5NDyuTMjNQ2ltF8UuSyGrGF5ATfhPdiAPZVN1XEY8BuPoORtvIsA5VY5MNb8t7tTFKHgZ3sY9ZZO3fS-_Ts__M.GwLRusukwIKf550c7f8hjdPaXLo5J1HNG0NbvRIvApk%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1723464773%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"CrossBeats Roar 2.0 Hybrid ANC Headphones, Bluetooth Wireless Over Ear Headphones 40db Active Noise Cancelling, 85hours Playtime, Fast Charge, Ambient Sound Mode,47mm driver, Built-in Equalizer Black  ",4.2 out of 5 stars,"3,499",https://amazon.in/CrossBeats-Roar-Headphones-Cancelling-Bluetooth/dp/B0BN1MBWV2/ref=sr_1_99?dib=eyJ2IjoiMSJ9.uBEepsuIoJMX6qllVx9yjiv_r1jD-uVkvLQ6-0-6Bwit3Hb-A2RuLdk9OsUG-6m9y-44eAMv9cquP9Hc5qW-I7H_n-yE58SDPCvlJX5WCK4PE8DbiMKR9AQRoCxAdC2omw4vPPp-MS_O5Ea2W6XGB5NDyuTMjNQ2ltF8UuSyGrGF5ATfhPdiAPZVN1XEY8BuPoORtvIsA5VY5MNb8t7tTFKHgZ3sY9ZZO3fS-_Ts__M.GwLRusukwIKf550c7f8hjdPaXLo5J1HNG0NbvRIvApk&dib_tag=se&keywords=headphones&qid=1723464773&sr=8-99
Sony Mdr-Zx310Ap Wired On Ear Headphones with Mic (Blue)  ,3.8 out of 5 stars,"1,325",https://amazon.in/Sony-Mdr-Zx310Ap-Wired-Headphones-Blue/dp/B00K0AMYFO/ref=sr_1_100?dib=eyJ2IjoiMSJ9.uBEepsuIoJMX6qllVx9yjiv_r1jD-uVkvLQ6-0-6Bwit3Hb-A2RuLdk9OsUG-6m9y-44eAMv9cquP9Hc5qW-I7H_n-yE58SDPCvlJX5WCK4PE8DbiMKR9AQRoCxAdC2omw4vPPp-MS_O5Ea2W6XGB5NDyuTMjNQ2ltF8UuSyGrGF5ATfhPdiAPZVN1XEY8BuPoORtvIsA5VY5MNb8t7tTFKHgZ3sY9ZZO3fS-_Ts__M.GwLRusukwIKf550c7f8hjdPaXLo5J1HNG0NbvRIvApk&dib_tag=se&keywords=headphones&qid=1723464773&sr=8-100
"Noise Newly Launched Three Wireless On-Ear Headphones with 70H Playtime, 40mm Driver, Low Latency(up to 45ms),Dual Pairing, BT v5.3 (Chocolate Brown)  ",3.8 out of 5 stars,N/A,https://amazon.in/Noise-Launched-Wireless-Headphones-Chocolate/dp/B0CFYJQT21/ref=sr_1_101?dib=eyJ2IjoiMSJ9.uBEepsuIoJMX6qllVx9yjiv_r1jD-uVkvLQ6-0-6Bwit3Hb-A2RuLdk9OsUG-6m9y-44eAMv9cquP9Hc5qW-I7H_n-yE58SDPCvlJX5WCK4PE8DbiMKR9AQRoCxAdC2omw4vPPp-MS_O5Ea2W6XGB5NDyuTMjNQ2ltF8UuSyGrGF5ATfhPdiAPZVN1XEY8BuPoORtvIsA5VY5MNb8t7tTFKHgZ3sY9ZZO3fS-_Ts__M.GwLRusukwIKf550c7f8hjdPaXLo5J1HNG0NbvRIvApk&dib_tag=se&keywords=headphones&qid=1723464773&sr=8-101
"ZEBRONICS DUKE Wireless Headphone with Up to 60h Backup, Supports Bluetooth, Dual Pairing, Gaming Mode, Environmental Noise Cancellation (ENC), LED Lights, Deep Bass, Voice Assistant Support (Beige)  ",3.8 out of 5 stars,"1,199",https://amazon.in/ZEBRONICS-Headphone-Environmental-Cancellation-Beige/dp/B0CV164BF9/ref=sr_1_102?dib=eyJ2IjoiMSJ9.uBEepsuIoJMX6qllVx9yjiv_r1jD-uVkvLQ6-0-6Bwit3Hb-A2RuLdk9OsUG-6m9y-44eAMv9cquP9Hc5qW-I7H_n-yE58SDPCvlJX5WCK4PE8DbiMKR9AQRoCxAdC2omw4vPPp-MS_O5Ea2W6XGB5NDyuTMjNQ2ltF8UuSyGrGF5ATfhPdiAPZVN1XEY8BuPoORtvIsA5VY5MNb8t7tTFKHgZ3sY9ZZO3fS-_Ts__M.GwLRusukwIKf550c7f8hjdPaXLo5J1HNG0NbvRIvApk&dib_tag=se&keywords=headphones&qid=1723464773&sr=8-102
"ZEBRONICS Zeb-Dynamic with Bluetooth supporting Headphone, Aux input, call Function and Media/volume control  ",3.6 out of 5 stars,879,https://amazon.in/Zebronics-Zeb-Dynamic-Bluetooth-Supporting-Headphone/dp/B0829QJRTV/ref=sr_1_103?dib=eyJ2IjoiMSJ9.uBEepsuIoJMX6qllVx9yjiv_r1jD-uVkvLQ6-0-6Bwit3Hb-A2RuLdk9OsUG-6m9y-44eAMv9cquP9Hc5qW-I7H_n-yE58SDPCvlJX5WCK4PE8DbiMKR9AQRoCxAdC2omw4vPPp-MS_O5Ea2W6XGB5NDyuTMjNQ2ltF8UuSyGrGF5ATfhPdiAPZVN1XEY8BuPoORtvIsA5VY5MNb8t7tTFKHgZ3sY9ZZO3fS-_Ts__M.GwLRusukwIKf550c7f8hjdPaXLo5J1HNG0NbvRIvApk&dib_tag=se&keywords=headphones&qid=1723464773&sr=8-103
